ID,pred_kwh
2024-10-03_consumer_device_21_data_user_4,0.28702354431152344
2024-10-04_consumer_device_21_data_user_4,0.25552815198898315
2024-10-05_consumer_device_21_data_user_4,0.26794904470443726
2024-10-06_consumer_device_21_data_user_4,0.24776852130889893
2024-10-07_consumer_device_21_data_user_4,0.2590753436088562
2024-10-08_consumer_device_21_data_user_4,0.0
2024-10-09_consumer_device_21_data_user_4,0.19507849216461182
2024-10-10_consumer_device_21_data_user_4,0.2673344612121582
2024-10-11_consumer_device_21_data_user_4,0.26074454188346863
2024-10-12_consumer_device_21_data_user_4,0.2813533544540405
2024-10-13_consumer_device_21_data_user_4,0.2978045642375946
2024-10-14_consumer_device_21_data_user_4,0.32825955748558044
2024-10-15_consumer_device_21_data_user_4,0.32306453585624695
2024-10-16_consumer_device_21_data_user_4,0.23596391081809998
2024-10-17_consumer_device_21_data_user_4,0.22643709182739258
2024-10-18_consumer_device_21_data_user_4,0.2476346343755722
2024-10-19_consumer_device_21_data_user_4,0.27556613087654114
2024-10-20_consumer_device_21_data_user_4,0.271879643201828
2024-10-21_consumer_device_21_data_user_4,0.28824591636657715
2024-10-22_consumer_device_21_data_user_4,0.22297754883766174
2024-10-23_consumer_device_21_data_user_4,0.1647314429283142
2024-10-24_consumer_device_21_data_user_4,0.20833957195281982
2024-09-24_consumer_device_21_data_user_5,17.6920108795166
2024-09-25_consumer_device_21_data_user_5,13.67073917388916
2024-09-26_consumer_device_21_data_user_5,13.323107719421387
2024-09-27_consumer_device_21_data_user_5,19.528240203857422
2024-09-28_consumer_device_21_data_user_5,15.807093620300293
2024-09-29_consumer_device_21_data_user_5,13.53702163696289
2024-09-30_consumer_device_21_data_user_5,13.331369400024414
2024-10-01_consumer_device_21_data_user_5,12.287693977355957
2024-10-02_consumer_device_21_data_user_5,11.388667106628418
2024-10-03_consumer_device_21_data_user_5,12.65200138092041
2024-10-04_consumer_device_21_data_user_5,12.177690505981445
2024-10-05_consumer_device_21_data_user_5,10.20328140258789
2024-10-06_consumer_device_21_data_user_5,8.725632667541504
2024-10-07_consumer_device_21_data_user_5,10.141094207763672
2024-10-08_consumer_device_21_data_user_5,13.829649925231934
2024-10-09_consumer_device_21_data_user_5,10.536259651184082
2024-10-10_consumer_device_21_data_user_5,9.312636375427246
2024-10-11_consumer_device_21_data_user_5,7.238672733306885
2024-10-12_consumer_device_21_data_user_5,7.212830066680908
2024-10-13_consumer_device_21_data_user_5,7.505317211151123
2024-10-14_consumer_device_21_data_user_5,5.961490154266357
2024-10-15_consumer_device_21_data_user_5,5.81056547164917
2024-10-16_consumer_device_21_data_user_5,5.120788097381592
2024-10-17_consumer_device_21_data_user_5,4.826848030090332
2024-10-18_consumer_device_21_data_user_5,3.596083164215088
2024-10-19_consumer_device_21_data_user_5,3.6588313579559326
2024-10-20_consumer_device_21_data_user_5,4.187686920166016
2024-10-21_consumer_device_21_data_user_5,3.5074803829193115
2024-10-22_consumer_device_21_data_user_5,2.880037307739258
2024-10-23_consumer_device_21_data_user_5,2.141859531402588
2024-10-24_consumer_device_21_data_user_5,1.9325283765792847
2024-09-24_consumer_device_21_data_user_6,0.2725854814052582
2024-09-25_consumer_device_21_data_user_6,0.2291507124900818
2024-09-26_consumer_device_21_data_user_6,0.3008387088775635
2024-09-27_consumer_device_21_data_user_6,0.07942059636116028
2024-09-28_consumer_device_21_data_user_6,0.22353294491767883
2024-09-29_consumer_device_21_data_user_6,0.2534307837486267
2024-09-30_consumer_device_21_data_user_6,0.2870052754878998
2024-10-01_consumer_device_21_data_user_6,0.30786260962486267
2024-10-02_consumer_device_21_data_user_6,0.2831656336784363
2024-10-03_consumer_device_21_data_user_6,0.28650525212287903
2024-10-04_consumer_device_21_data_user_6,0.2556922435760498
2024-10-05_consumer_device_21_data_user_6,0.2682229280471802
2024-10-06_consumer_device_21_data_user_6,0.24796825647354126
2024-10-07_consumer_device_21_data_user_6,0.25909748673439026
2024-10-08_consumer_device_21_data_user_6,0.0
2024-10-09_consumer_device_21_data_user_6,0.19506648182868958
2024-10-10_consumer_device_21_data_user_6,0.267314076423645
2024-10-11_consumer_device_21_data_user_6,0.2607543468475342
2024-10-12_consumer_device_21_data_user_6,0.2813665568828583
2024-10-13_consumer_device_21_data_user_6,0.2978222370147705
2024-10-14_consumer_device_21_data_user_6,0.32826247811317444
2024-10-15_consumer_device_21_data_user_6,0.3230648636817932
2024-10-16_consumer_device_21_data_user_6,0.23593924939632416
2024-10-17_consumer_device_21_data_user_6,0.22641617059707642
2024-10-18_consumer_device_21_data_user_6,0.24762661755084991
2024-10-19_consumer_device_21_data_user_6,0.275565505027771
2024-10-20_consumer_device_21_data_user_6,0.27188462018966675
2024-10-21_consumer_device_21_data_user_6,0.28824692964553833
2024-10-22_consumer_device_21_data_user_6,0.2229774296283722
2024-10-23_consumer_device_21_data_user_6,0.1647299826145172
2024-10-24_consumer_device_21_data_user_6,0.20833802223205566
2024-09-24_consumer_device_21_data_user_7,0.2557613253593445
2024-09-25_consumer_device_21_data_user_7,0.21267923712730408
2024-09-26_consumer_device_21_data_user_7,0.27214497327804565
2024-09-27_consumer_device_21_data_user_7,0.03516528010368347
2024-09-28_consumer_device_21_data_user_7,0.1928713619709015
2024-09-29_consumer_device_21_data_user_7,0.22460463643074036
2024-09-30_consumer_device_21_data_user_7,0.2688833177089691
2024-10-01_consumer_device_21_data_user_7,0.29206782579421997
2024-10-02_consumer_device_21_data_user_7,0.2688831686973572
2024-10-03_consumer_device_21_data_user_7,0.2763592302799225
2024-10-04_consumer_device_21_data_user_7,0.2446543425321579
2024-10-05_consumer_device_21_data_user_7,0.25818178057670593
2024-10-06_consumer_device_21_data_user_7,0.23962581157684326
2024-10-07_consumer_device_21_data_user_7,0.25221991539001465
2024-10-08_consumer_device_21_data_user_7,0.0
2024-10-09_consumer_device_21_data_user_7,0.19200417399406433
2024-10-10_consumer_device_21_data_user_7,0.2633711099624634
2024-10-11_consumer_device_21_data_user_7,0.25671738386154175
2024-10-12_consumer_device_21_data_user_7,0.2790495455265045
2024-10-13_consumer_device_21_data_user_7,0.2953883409500122
2024-10-14_consumer_device_21_data_user_7,0.3266293406486511
2024-10-15_consumer_device_21_data_user_7,0.3221264183521271
2024-10-16_consumer_device_21_data_user_7,0.23442548513412476
2024-10-17_consumer_device_21_data_user_7,0.22492504119873047
2024-10-18_consumer_device_21_data_user_7,0.24683161079883575
2024-10-19_consumer_device_21_data_user_7,0.27497535943984985
2024-10-20_consumer_device_21_data_user_7,0.2710392475128174
2024-10-21_consumer_device_21_data_user_7,0.2874889373779297
2024-10-22_consumer_device_21_data_user_7,0.22243821620941162
2024-10-23_consumer_device_21_data_user_7,0.16419175267219543
2024-10-24_consumer_device_21_data_user_7,0.2078683078289032
2024-09-24_consumer_device_21_data_user_8,0.21943390369415283
2024-09-25_consumer_device_21_data_user_8,0.1914011538028717
2024-09-26_consumer_device_21_data_user_8,0.24070611596107483
2024-09-27_consumer_device_21_data_user_8,0.0
2024-09-28_consumer_device_21_data_user_8,0.16111919283866882
2024-09-29_consumer_device_21_data_user_8,0.20393848419189453
2024-09-30_consumer_device_21_data_user_8,0.250876784324646
2024-10-01_consumer_device_21_data_user_8,0.2786003649234772
2024-10-02_consumer_device_21_data_user_8,0.2576996982097626
2024-10-03_consumer_device_21_data_user_8,0.2688559889793396
2024-10-04_consumer_device_21_data_user_8,0.23607921600341797
2024-10-05_consumer_device_21_data_user_8,0.24971674382686615
2024-10-06_consumer_device_21_data_user_8,0.23171988129615784
2024-10-07_consumer_device_21_data_user_8,0.24473243951797485
2024-10-08_consumer_device_21_data_user_8,0.0
2024-10-09_consumer_device_21_data_user_8,0.1889234185218811
2024-10-10_consumer_device_21_data_user_8,0.25949692726135254
2024-10-11_consumer_device_21_data_user_8,0.2530098557472229
2024-10-12_consumer_device_21_data_user_8,0.27690598368644714
2024-10-13_consumer_device_21_data_user_8,0.2932586967945099
2024-10-14_consumer_device_21_data_user_8,0.32511064410209656
2024-10-15_consumer_device_21_data_user_8,0.32127124071121216
2024-10-16_consumer_device_21_data_user_8,0.2330719530582428
2024-10-17_consumer_device_21_data_user_8,0.22361233830451965
2024-10-18_consumer_device_21_data_user_8,0.24611109495162964
2024-10-19_consumer_device_21_data_user_8,0.2744428515434265
2024-10-20_consumer_device_21_data_user_8,0.27026084065437317
2024-10-21_consumer_device_21_data_user_8,0.2867392897605896
2024-10-22_consumer_device_21_data_user_8,0.22192540764808655
2024-10-23_consumer_device_21_data_user_8,0.16368117928504944
2024-10-24_consumer_device_21_data_user_8,0.20742589235305786
2024-09-24_consumer_device_21_data_user_9,0.27122366428375244
2024-09-25_consumer_device_21_data_user_9,0.2266012728214264
2024-09-26_consumer_device_21_data_user_9,0.29679328203201294
2024-09-27_consumer_device_21_data_user_9,0.07240062952041626
2024-09-28_consumer_device_21_data_user_9,0.21849319338798523
2024-09-29_consumer_device_21_data_user_9,0.24875043332576752
2024-09-30_consumer_device_21_data_user_9,0.28444647789001465
2024-10-01_consumer_device_21_data_user_9,0.30521857738494873
2024-10-02_consumer_device_21_data_user_9,0.28062888979911804
2024-10-03_consumer_device_21_data_user_9,0.2845742404460907
2024-10-04_consumer_device_21_data_user_9,0.2535173296928406
2024-10-05_consumer_device_21_data_user_9,0.26634490489959717
2024-10-06_consumer_device_21_data_user_9,0.24643567204475403
2024-10-07_consumer_device_21_data_user_9,0.25810685753822327
2024-10-08_consumer_device_21_data_user_9,0.0
2024-10-09_consumer_device_21_data_user_9,0.19456684589385986
2024-10-10_consumer_device_21_data_user_9,0.2666739821434021
2024-10-11_consumer_device_21_data_user_9,0.2600817084312439
2024-10-12_consumer_device_21_data_user_9,0.2809746265411377
2024-10-13_consumer_device_21_data_user_9,0.29741302132606506
2024-10-14_consumer_device_21_data_user_9,0.32799696922302246
2024-10-15_consumer_device_21_data_user_9,0.32290756702423096
2024-10-16_consumer_device_21_data_user_9,0.23567911982536316
2024-10-17_consumer_device_21_data_user_9,0.22615671157836914
2024-10-18_consumer_device_21_data_user_9,0.2474917620420456
2024-10-19_consumer_device_21_data_user_9,0.27546387910842896
2024-10-20_consumer_device_21_data_user_9,0.27173805236816406
2024-10-21_consumer_device_21_data_user_9,0.2881438732147217
2024-10-22_consumer_device_21_data_user_9,0.22289466857910156
2024-10-23_consumer_device_21_data_user_9,0.16464436054229736
2024-10-24_consumer_device_21_data_user_9,0.20826229453086853
2024-09-24_consumer_device_22_data_user_1,4.347992420196533
2024-09-25_consumer_device_22_data_user_1,4.387260913848877
2024-09-26_consumer_device_22_data_user_1,6.924776554107666
2024-09-27_consumer_device_22_data_user_1,9.52376651763916
2024-09-28_consumer_device_22_data_user_1,7.578329086303711
2024-09-29_consumer_device_22_data_user_1,6.032379150390625
2024-09-30_consumer_device_22_data_user_1,5.172278881072998
2024-10-01_consumer_device_22_data_user_1,4.983619213104248
2024-10-02_consumer_device_22_data_user_1,4.800363063812256
2024-10-03_consumer_device_22_data_user_1,4.983822345733643
2024-10-04_consumer_device_22_data_user_1,4.990278720855713
2024-10-05_consumer_device_22_data_user_1,4.746443748474121
2024-10-06_consumer_device_22_data_user_1,3.303518295288086
2024-10-07_consumer_device_22_data_user_1,3.269174575805664
2024-10-08_consumer_device_22_data_user_1,5.6833319664001465
2024-10-09_consumer_device_22_data_user_1,4.0873565673828125
2024-10-10_consumer_device_22_data_user_1,3.833991527557373
2024-10-11_consumer_device_22_data_user_1,3.0730462074279785
2024-10-12_consumer_device_22_data_user_1,3.1590280532836914
2024-10-13_consumer_device_22_data_user_1,3.3183038234710693
2024-10-14_consumer_device_22_data_user_1,2.932141065597534
2024-10-15_consumer_device_22_data_user_1,2.5138604640960693
2024-10-16_consumer_device_22_data_user_1,2.1511034965515137
2024-10-17_consumer_device_22_data_user_1,2.052304744720459
2024-10-18_consumer_device_22_data_user_1,1.8191407918930054
2024-10-19_consumer_device_22_data_user_1,1.8069212436676025
2024-10-20_consumer_device_22_data_user_1,2.1954457759857178
2024-10-21_consumer_device_22_data_user_1,1.7356982231140137
2024-10-22_consumer_device_22_data_user_1,1.5859687328338623
2024-10-23_consumer_device_22_data_user_1,1.0941040515899658
2024-10-24_consumer_device_22_data_user_1,0.8781371116638184
2024-09-24_consumer_device_22_data_user_10,0.11512330174446106
2024-09-25_consumer_device_22_data_user_10,0.10038772225379944
2024-09-26_consumer_device_22_data_user_10,0.14809361100196838
2024-09-27_consumer_device_22_data_user_10,0.0
2024-09-28_consumer_device_22_data_user_10,0.01943555474281311
2024-09-29_consumer_device_22_data_user_10,0.05345532298088074
2024-09-30_consumer_device_22_data_user_10,0.031148433685302734
2024-10-01_consumer_device_22_data_user_10,0.0
2024-10-02_consumer_device_22_data_user_10,0.0
2024-10-03_consumer_device_22_data_user_10,0.0
2024-10-04_consumer_device_22_data_user_10,0.0
2024-10-05_consumer_device_22_data_user_10,0.0
2024-10-06_consumer_device_22_data_user_10,0.0
2024-10-07_consumer_device_22_data_user_10,0.0
2024-10-08_consumer_device_22_data_user_10,0.0
2024-10-09_consumer_device_22_data_user_10,0.0
2024-10-10_consumer_device_22_data_user_10,0.0
2024-10-11_consumer_device_22_data_user_10,0.0
2024-10-12_consumer_device_22_data_user_10,0.0
2024-10-13_consumer_device_22_data_user_10,0.0
2024-10-14_consumer_device_22_data_user_10,0.0
2024-10-15_consumer_device_22_data_user_10,0.0
2024-10-16_consumer_device_22_data_user_10,0.0
2024-10-17_consumer_device_22_data_user_10,0.0
2024-10-18_consumer_device_22_data_user_10,0.0
2024-10-19_consumer_device_22_data_user_10,0.0
2024-10-20_consumer_device_22_data_user_10,0.0
2024-10-21_consumer_device_22_data_user_10,0.0
2024-10-22_consumer_device_22_data_user_10,0.0
2024-10-23_consumer_device_22_data_user_10,0.0
2024-10-24_consumer_device_22_data_user_10,0.016244322061538696
2024-09-24_consumer_device_22_data_user_11,0.17491066455841064
2024-09-25_consumer_device_22_data_user_11,0.15249556303024292
2024-09-26_consumer_device_22_data_user_11,0.19674432277679443
2024-09-27_consumer_device_22_data_user_11,0.0
2024-09-28_consumer_device_22_data_user_11,0.11533302068710327
2024-09-29_consumer_device_22_data_user_11,0.16480734944343567
2024-09-30_consumer_device_22_data_user_11,0.21799927949905396
2024-10-01_consumer_device_22_data_user_11,0.2537234425544739
2024-10-02_consumer_device_22_data_user_11,0.23649735748767853
2024-10-03_consumer_device_22_data_user_11,0.2532317340373993
2024-10-04_consumer_device_22_data_user_11,0.22381651401519775
2024-10-05_consumer_device_22_data_user_11,0.23713475465774536
2024-10-06_consumer_device_22_data_user_11,0.22121736407279968
2024-10-07_consumer_device_22_data_user_11,0.23333704471588135
2024-10-08_consumer_device_22_data_user_11,0.0
2024-10-09_consumer_device_22_data_user_11,0.1735783815383911
2024-10-10_consumer_device_22_data_user_11,0.24770042300224304
2024-10-11_consumer_device_22_data_user_11,0.244135320186615
2024-10-12_consumer_device_22_data_user_11,0.27052271366119385
2024-10-13_consumer_device_22_data_user_11,0.2883828282356262
2024-10-14_consumer_device_22_data_user_11,0.32039088010787964
2024-10-15_consumer_device_22_data_user_11,0.31889015436172485
2024-10-16_consumer_device_22_data_user_11,0.22952976822853088
2024-10-17_consumer_device_22_data_user_11,0.22037583589553833
2024-10-18_consumer_device_22_data_user_11,0.24426507949829102
2024-10-19_consumer_device_22_data_user_11,0.2731683850288391
2024-10-20_consumer_device_22_data_user_11,0.2686046063899994
2024-10-21_consumer_device_22_data_user_11,0.28507548570632935
2024-10-22_consumer_device_22_data_user_11,0.22069072723388672
2024-10-23_consumer_device_22_data_user_11,0.16221371293067932
2024-10-24_consumer_device_22_data_user_11,0.2062264382839203
2024-09-24_consumer_device_22_data_user_12,0.010642826557159424
